Restaurant,Madrid,"{'__ref': 'GuideMichelin:{""link"":""https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/el-club-allard""}'}",el-club-allard,True,"C. de Ferraz, 2",28008,Madrid,Spain,-3.7142787,40.423297,3,0,3,Excellent,13,True,El Club Allard ,155,1,31,72,9.5,9.4,8.8,Mediterranean
Restaurant,Madrid,,shampan-indian,True,"Calle Antonio Arias, 2",28009,Madrid,Spain,-3.6716143,40.4177183,5,2,40,Excellent,17,True,Shampan Indian,22,0,2636,6060,9.4,9.3,9.1,Indian
Restaurant,Madrid,,flax-kale-trafalgar,True,"C. de Trafalgar, 1",28010,Madrid,Spain,-3.7003285,40.4306758,7,9,122,Excellent,14,True,Flax & Kale - Trafalgar,22,0,99,294,9,8.9,9,International
Restaurant,Madrid,,l-ambassade-robuchon,True,"P.� de la Castellana, 12",28036,Madrid,Spain,-3.6890491,40.4278165,4,0,1,Fabulous,36,True,L'Ambassade-Robuchon,40,0,18,72,8.6,8.9,8.4,French
Restaurant,Madrid,"{'__ref': 'GuideMichelin:{""link"":""https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/l-atelier-robuchon-1205093""}'}",l-atelier-robuchon-madrid,True,"Cl. de Ayala, 2",28046,Madrid,Spain,-3.6891014,40.4278894,4,0,5,Excellent,24,True,L�Atelier Robuchon Madrid,140,0,12,56,9.6,9.5,9,French
Restaurant,Madrid,,mytokys-sushi-fusion-malasana,True,"C. de San Joaqu�n, 14",28004,Madrid,Spain,-3.7016119,40.4245173,5,3,129,Excellent,17,True,Mytokys Sushi Fusi�n - Malasa�a,20,0,319,833,9.3,9.2,8.7,Fusion
Restaurant,Madrid,,le-blend,True,"P.� de la Castellana, 129 - Local D",28020,Madrid,Spain,-3.691439099999999,40.458346,4,0,12,Excellent,15,True,Le Blend,20,0,37,99,9.4,9.4,9,Brazilian
Restaurant,Madrid,,hamburguesa-nostra-castellana-257,True,"Paseo de la Castellana, 257",28046,Madrid,Spain,-3.6875915,40.4746087,4,4,49,Excellent,7,True,Hamburguesa Nostra - Castellana 257,15,0,225,733,9.2,9.1,9,American
Restaurant,Madrid,,tony-roma-s-federico-rubio,True,"Av del Doctor Federico Rubio y Gal�, 78",28040,Madrid,Spain,-3.7128743,40.4530075,4,0,88,Excellent,22,True,Tony Roma�s - Federico Rubio,18,0,1422,3810,9,9.1,9.1,American
Restaurant,Madrid,"{'__ref': 'GuideMichelin:{""link"":""https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/bugao-madrid""}'}",bugao-by-hugo-ruiz,True,"Calle de Mar�a de Molina, 4",28006,Madrid,Spain,-3.6890711,40.4377729,3,3,20,Excellent,43,True,Bugao by Hugo Ruiz,50,0,95,273,9.1,9,9.1,Mediterranean
Restaurant,Madrid,,vaca-nostra,True,"Paseo de la Castellana, 257",28046,Madrid,Spain,-3.6876178,40.4746845,4,4,33,Excellent,20,True,Vaca Nostra,60,0,126,433,9.4,9.3,9.2,Steakhouse
Restaurant,Madrid,,dona-cucha,True,"C. de Benjam�n Palencia, 43",28038,Madrid,Spain,-3.6438297,40.3947562,5,0,27,Excellent,18,True,Do�a Cucha,21,0,22,56,9.5,9.4,8.9,Peruvian
Restaurant,Madrid,,yerbabuena,True,"C. de Bordadores, 3",28013,Madrid,Spain,-3.7078252,40.4163939,8,0,48,Excellent,55,True,YERBABUENA,20,0,80,221,9.3,9.2,8.8,Vegetarian
Restaurant,Madrid,,saboriz,True,"Calle de Modesto Lafuente, 64",28003,Madrid,Spain,-3.695709099999999,40.4438919,6,0,39,Excellent,54,True,Saboriz,15,0,89,240,9.3,9.4,8.7,American
Restaurant,Madrid,,mexkhal,True,"C. de Fortunata y Jacinta, 23",28020,Madrid,Spain,-3.6964239,40.4542099,6,0,56,Excellent,11,True,Mexkhal,25,0,160,425,9.4,9.4,8.9,Mexican
Restaurant,Madrid,,iroko,True,"Cl. de Francisco Ricci, 7",28015,Madrid,Spain,-3.712494,40.43108720000001,5,0,0,Excellent,9,True,Iroko,35,0,77,124,9.5,9.3,8.8,Fusion
Restaurant,Madrid,,la-patrona-tacos-tragos,True,"C. del Conde de Pe�alver, 52",28006,Madrid,Spain,-3.6750623,40.4304327,6,2,109,Excellent,28,True,La Patrona Tacos & Tragos,18,0,93,308,9.2,9.4,9,Mexican
Restaurant,Madrid,,mytokys-sushi-fusion-atocha,True,"C. de Atocha, 92",28012,Madrid,Spain,-3.696419299999999,40.410768,5,0,133,Fabulous,21,True,Mytokys Sushi Fusi�n - Atocha,25,0,74,142,9.2,8.9,8.5,Asian
Restaurant,Madrid,,picanhas-tapas-y-canas,True,C. de los Artistas,28020,Madrid,Spain,-3.7013575,40.4474183,4,0,22,Excellent,17,True,"Picanhas, Tapas y Ca�as",25,0,15,31,9.3,9.2,8.8,Brazilian
Restaurant,Madrid,,sushi-ninja-87,True,"C. de Miguel �ngel, 15",28010,Madrid,Spain,-3.6915443,40.435809,4,3,83,Excellent,20,True,Sushi ninja 87,19,0,45,122,8.9,9,9,Asian
Restaurant,Madrid,,healthy-poke-penagrande,True,"Av. de Monforte de Lemos, 184",28035,Madrid,Spain,-3.7178171,40.4767593,6,1,17,Excellent,20,True,Healthy Poke Pe�agrande,16,0,42,218,9.1,9.1,8.7,American
Restaurant,Madrid,,grama-lounge,True,"Calle de la Cruz, 19",28012,Madrid,Spain,-3.7016911,40.4154903,5,5,120,Excellent,81,True,Grama Lounge,30,0,1427,4123,9,9,9.1,Fusion
Restaurant,Madrid,,chambao-madrid,True,"P.� de la Castellana, 4",28046,Madrid,Spain,-3.6894579,40.4268248,4,1,10,Excellent,6,True,Chambao Madrid,80,0,19,81,9.1,8.8,9,International
Restaurant,Madrid,,la-mordida-de-princesa,True,"Calle de la Princesa, 3",28008,Madrid,Spain,-3.713006,40.42509,7,2,256,Fabulous,11,True,La Mordida de Princesa,25,0,914,3010,8.8,8.8,8.7,Mexican
Restaurant,Madrid,,lamonarracha-barra-ponzano,True,"C/ de Ponzano, 10",28010,Madrid,Spain,-3.6991542,40.4373946,5,0,61,Excellent,15,True,Lamonarracha Barra - Ponzano,30,0,27,85,9.3,9.1,9.1,Fusion
Restaurant,Madrid,,ortiz-sushi-and-pinoy,True,"C. de Teruel, 2",28020,Madrid,Spain,-3.7029524,40.451706,5,0,25,Excellent,11,True,Ortiz Sushi and Pinoy,11,0,157,310,9.7,9.8,9.3,Japanese
Restaurant,Madrid,,han,True,"C. de Bordadores, 4",28013,Madrid,Spain,-3.7075581,40.4165111,10,0,17,Excellent,9,True,Han,22,0,287,654,9.7,9.7,9.4,Asian
Restaurant,Madrid,,bosque-de-piamonte,True,"Calle de Fuencarral, 86",28004,Madrid,Spain,-3.7013135,40.426842,6,7,84,Excellent,17,True,Bosque de Piamonte,21,0,862,2906,9.1,9.4,8.9,Italian
Restaurant,Madrid,,tacocteleria,True,"Calle de Valverde, 7",28004,Madrid,Spain,-3.7021806,40.4210382,6,1,31,Excellent,10,True,Tacocteler�a,24,0,190,519,8.9,9.2,9.2,Mexican
Restaurant,Madrid,,hamburguesa-nostra-princesa,True,"Calle de la Princesa, 26",28008,Madrid,Spain,-3.7139495,40.4277238,4,4,42,Excellent,27,True,Hamburguesa Nostra - Princesa,16,0,297,988,9.1,9.2,9,American
Restaurant,Madrid,,distrito-798,True,"C. del Poeta Joan Maragall, 43",28020,Madrid,Spain,-3.6919333,40.46172929999999,8,5,119,Excellent,7,True,Distrito 798,30,0,3982,10502,9.2,9.2,8.8,Asian
